analysis_dir,command,current_detail,current_stage,dataset_hash,hashes_dir,kind,manifest_version,normalized_dir,oracle_id,oracle_root,params_path,python_commit,retention,run_id,run_root,stage_count,status,timestamps.completed_at,timestamps.created_at,timestamps.updated_at
D:\slavv_comparisons\experiments\live-parity\runs\180709_E_may2026_fixes\03_Analysis,capture-candidates,Completed edge candidate generation through MATLAB-style frontier workflow (candidates=220),edges,test-hash,D:\slavv_comparisons\experiments\live-parity\runs\180709_E_may2026_fixes\03_Analysis\hashes,parity_run,1,D:\slavv_comparisons\experiments\live-parity\runs\180709_E_may2026_fixes\03_Analysis\normalized,180709_E_batch_190910-103039,D:\slavv_comparisons\experiments\live-parity\oracles\180709_E_batch_190910-103039,D:\slavv_comparisons\experiments\live-parity\runs\180709_E_may2026_fixes\99_Metadata\validated_params.json,,disposable,180709_E_may2026_fixes,D:\slavv_comparisons\experiments\live-parity\runs\180709_E_may2026_fixes,1,failed,,2026-05-04T23:55:14Z,2026-05-04T23:55:14Z
