dest_run_root,extra_pair_count,extra_pair_samples,extra_pairs,matched_pair_count,matched_pair_samples,matlab_pair_count,missing_pair_count,missing_pair_samples,missing_pairs,passed,python_pair_count,report_scope,source_run_root,top_extra_vertices,top_missing_vertices
D:\slavv_comparisons\experiments\live-parity\runs\trace_order_fix,84,"[[15,351],[23,84],[24,445],[25,914],[28,1122],[33,34],[41,326],[41,410],[57,663],[62,142]]","[[15,351],[23,84],[24,445],[25,914],[28,1122],[33,34],[41,326],[41,410],[57,663],[62,142],[72,298],[72,305],[75,529],[82,358],[102,497],[181,1005],[197,595],[234,334],[247,1138],[249,1015],[275,594],[280,892],[307,1136],[311,443],[344,371],[361,1281],[362,1184],[369,733],[369,837],[370,1090],[379,675],[384,1031],[387,1280],[409,522],[411,1292],[449,1234],[463,650],[465,1038],[470,1120],[566,723],[573,902],[586,969],[604,686],[627,758],[633,1049],[649,714],[708,844],[717,837],[722,929],[739,1158],[782,914],[796,1011],[813,1066],[841,1049],[932,1091],[1037,1055],[1051,1102],[1071,1101],[1105,1215],[1108,1265],[1116,1241],[1116,1259],[1127,1139],[1127,1220],[1127,1270],[1133,1168],[1139,1275],[1154,1165],[1154,1287],[1161,1306],[1170,1189],[1174,1203],[1177,1236],[1188,1245],[1188,1261],[1189,1250],[1205,1225],[1209,1291],[1211,1287],[1225,1237],[1233,1282],[1251,1282],[1273,1297],[1278,1293]]",404,"[[11,230],[20,92],[23,741],[31,34],[36,509],[39,541],[41,125],[43,100],[48,307],[50,243]]",1197,793,"[[0,134],[0,529],[2,17],[2,329],[3,329],[5,888],[6,7],[6,9],[7,8],[12,31]]","[[0,134],[0,529],[2,17],[2,329],[3,329],[5,888],[6,7],[6,9],[7,8],[12,31],[15,170],[18,229],[19,229],[21,92],[23,242],[23,571],[27,37],[28,29],[29,151],[29,802],[29,1122],[30,170],[30,402],[30,736],[31,33],[32,717],[35,92],[36,646],[36,1355],[39,469],[40,705],[42,204],[43,443],[43,954],[44,474],[45,188],[45,232],[46,217],[46,528],[46,554],[47,485],[48,1136],[48,1313],[49,148],[50,245],[50,460],[51,249],[51,252],[52,419],[52,1327],[53,425],[54,574],[54,772],[55,93],[56,215],[56,356],[56,1316],[57,220],[58,278],[59,608],[60,64],[60,128],[61,179],[62,1313],[62,1321],[63,201],[65,565],[65,606],[65,1088],[65,1350],[66,282],[66,366],[66,1319],[67,176],[67,924],[68,994],[69,345],[69,825],[69,1146],[70,149],[71,333],[71,392],[72,768],[72,1314],[73,277],[74,568],[75,82],[76,257],[76,271],[77,270],[78,254],[78,805],[79,441],[79,450],[79,1358],[80,423],[80,987],[81,176],[83,326],[83,430],[85,398],[85,1152],[86,92],[87,702],[88,826],[89,504],[90,334],[90,1354],[91,162],[91,582],[92,257],[93,751],[94,388],[95,501],[96,106],[97,358],[98,190],[101,581],[101,694],[102,1317],[104,449],[104,809],[105,849],[106,184],[107,439],[107,647],[109,920],[110,175],[110,557],[113,311],[114,268],[114,1077],[115,227],[115,594],[116,396],[116,444],[119,1062],[119,1317],[120,317],[121,163],[122,790],[123,599],[124,637],[124,814],[124,832],[125,640],[125,1315],[126,587],[126,1057],[128,362],[129,279],[132,186],[132,761],[132,1351],[133,288],[133,306],[133,1019],[134,276],[135,659],[136,255],[137,471],[140,321],[140,799],[141,314],[141,712],[142,1313],[143,402],[143,856],[144,147],[145,508],[146,203],[146,280],[146,440],[146,892],[147,812],[151,285],[153,600],[153,1051],[153,1326],[154,1361],[155,478],[155,1180],[156,533],[159,1280],[160,435],[162,238],[163,1320],[163,1334],[165,464],[166,944],[166,1343],[167,298],[168,312],[169,431],[170,619],[171,1325],[172,216],[173,735],[173,1082],[173,1337],[174,602],[174,804],[175,634],[178,1179],[179,536],[180,878],[180,1245],[180,1309],[182,1025],[183,295],[187,651],[188,189],[189,253],[190,784],[190,847],[191,684],[192,421],[193,299],[194,336],[195,479],[195,743],[197,635],[197,963],[198,942],[199,469],[203,756],[205,493],[206,472],[207,1345],[208,629],[208,1195],[209,1092],[209,1167],[210,297],[210,967],[212,839],[212,1217],[212,1365],[214,921],[214,1149],[215,371],[216,793],[217,438],[217,566],[217,723],[218,979],[218,1333],[220,335],[220,663],[221,769],[221,899],[222,1138],[223,575],[224,236],[225,266],[225,936],[226,1023],[226,1318],[228,527],[228,559],[228,613],[229,283],[229,417],[230,964],[231,1087],[231,1343],[233,562],[234,572],[234,1318],[235,547],[238,588],[239,650],[240,678],[240,1236],[241,641],[243,347],[249,1347],[250,908],[251,260],[252,453],[253,433],[258,501],[260,1099],[260,1340],[262,1099],[265,777],[271,325],[272,901],[272,1336],[274,910],[274,1323],[275,302],[275,836],[275,1322],[276,593],[277,390],[278,325],[280,754],[285,754],[286,952],[291,564],[291,734],[295,946],[296,1324],[297,469],[298,1314],[299,653],[301,690],[301,1073],[301,1227],[302,418],[304,341],[304,355],[305,1314],[307,722],[307,929],[308,1147],[308,1346],[309,318],[311,1348],[316,688],[316,1123],[317,547],[319,818],[319,935],[320,351],[320,932],[322,934],[324,939],[324,1085],[324,1094],[326,1315],[327,363],[327,480],[328,498],[328,925],[330,1320],[331,1307],[332,584],[334,1318],[335,511],[337,386],[337,1242],[337,1294],[341,468],[342,1164],[343,834],[344,1316],[345,481],[345,534],[345,1013],[346,623],[347,467],[348,1109],[352,815],[352,930],[353,846],[353,926],[355,498],[356,362],[356,389],[357,539],[358,529],[359,661],[360,447],[364,1251],[364,1282],[365,449],[365,453],[367,1339],[368,575],[369,421],[369,717],[369,1330],[370,381],[370,1350],[371,1316],[372,1240],[372,1336],[373,572],[375,1322],[377,928],[379,1329],[380,517],[385,656],[390,467],[391,531],[391,1352],[395,624],[399,781],[403,664],[403,1338],[405,780],[406,750],[409,1339],[410,1315],[412,779],[413,1327],[414,528],[415,469],[417,886],[422,1321],[424,556],[424,950],[426,1093],[426,1117],[426,1118],[427,915],[427,1335],[428,895],[431,720],[432,1260],[435,588],[436,810],[439,511],[440,607],[442,504],[442,634],[443,1348],[444,472],[447,493],[452,949],[454,703],[459,834],[459,893],[462,786],[463,664],[464,1323],[465,747],[466,551],[466,1327],[470,1349],[471,677],[475,540],[476,1319],[477,975],[478,788],[483,538],[484,530],[484,816],[486,715],[486,847],[487,672],[489,891],[491,758],[496,629],[497,596],[497,1317],[503,550],[506,1355],[507,711],[507,774],[508,517],[510,538],[510,1319],[513,637],[513,1068],[515,927],[519,1122],[521,946],[521,1331],[522,1339],[532,676],[533,902],[534,587],[535,668],[535,1344],[536,576],[537,756],[537,1015],[537,1347],[541,557],[542,543],[543,608],[544,638],[546,1340],[551,768],[553,582],[555,948],[560,1331],[561,831],[561,1043],[563,937],[573,1320],[573,1334],[577,1196],[579,964],[580,1194],[586,1341],[590,1324],[591,684],[591,854],[592,1001],[594,1322],[596,603],[599,970],[600,1102],[604,1321],[605,614],[605,716],[606,1086],[609,660],[609,962],[610,1171],[617,975],[619,788],[620,720],[620,752],[621,1081],[623,842],[624,747],[625,1214],[625,1226],[626,737],[627,1328],[631,742],[632,829],[632,865],[633,1159],[633,1345],[638,1002],[645,971],[645,1344],[646,746],[649,1326],[652,905],[655,1044],[657,1281],[658,671],[658,1058],[660,696],[662,809],[662,1044],[664,709],[665,1007],[667,894],[667,1177],[669,718],[670,997],[674,1328],[675,1329],[679,1048],[682,813],[682,933],[682,1066],[683,953],[685,707],[686,1332],[687,1126],[688,706],[689,1042],[695,1346],[696,729],[697,860],[708,1337],[709,989],[713,904],[714,1326],[719,1333],[724,740],[725,976],[726,1211],[727,851],[727,1161],[727,1306],[728,844],[729,1332],[733,1330],[735,1003],[737,1074],[738,1028],[739,1361],[742,807],[742,1332],[743,986],[743,1265],[744,1338],[748,828],[749,764],[751,1185],[755,1354],[758,1328],[759,1050],[759,1162],[759,1355],[765,1020],[765,1221],[766,874],[766,1253],[769,894],[770,1202],[771,782],[771,914],[774,792],[775,984],[776,797],[777,1329],[778,785],[782,968],[786,1198],[787,1292],[789,1336],[796,1335],[797,1169],[798,1341],[802,858],[806,1263],[808,1115],[810,986],[818,1124],[819,856],[819,898],[822,1039],[822,1341],[825,1343],[826,1331],[832,1346],[837,1330],[838,1323],[841,1345],[842,1324],[844,1337],[845,869],[862,889],[862,938],[864,988],[864,1147],[865,937],[868,998],[873,1358],[876,1047],[879,999],[879,1129],[879,1132],[882,1076],[884,1285],[887,1079],[891,1187],[897,1216],[897,1284],[902,1334],[903,1333],[911,972],[913,1067],[917,1035],[917,1053],[919,1042],[919,1107],[922,1238],[923,1036],[924,1113],[932,1104],[933,1000],[934,992],[935,1114],[936,1110],[939,940],[939,1246],[945,995],[949,1051],[950,1164],[952,1046],[955,1091],[956,1100],[957,1030],[957,1348],[958,1084],[960,985],[960,1109],[969,1222],[969,1342],[972,1112],[973,983],[974,988],[974,1092],[979,1153],[980,1101],[983,1131],[989,1338],[991,1054],[991,1347],[992,1137],[993,1340],[1004,1141],[1006,1183],[1007,1223],[1011,1335],[1012,1242],[1012,1265],[1016,1352],[1019,1072],[1033,1143],[1034,1069],[1034,1078],[1036,1073],[1041,1208],[1046,1157],[1047,1350],[1049,1345],[1052,1063],[1054,1199],[1057,1176],[1059,1366],[1061,1118],[1065,1354],[1069,1350],[1071,1351],[1076,1248],[1078,1349],[1083,1344],[1088,1155],[1090,1350],[1095,1148],[1095,1186],[1097,1197],[1097,1277],[1098,1191],[1101,1351],[1103,1358],[1107,1237],[1114,1239],[1119,1176],[1119,1267],[1120,1349],[1121,1141],[1121,1211],[1123,1256],[1124,1283],[1127,1353],[1128,1231],[1130,1182],[1130,1232],[1132,1155],[1133,1257],[1139,1353],[1140,1174],[1144,1283],[1144,1352],[1150,1189],[1151,1308],[1154,1357],[1158,1178],[1158,1361],[1165,1356],[1168,1217],[1170,1360],[1174,1359],[1187,1200],[1188,1258],[1189,1360],[1189,1363],[1190,1207],[1191,1206],[1191,1228],[1191,1249],[1193,1210],[1200,1213],[1202,1360],[1202,1363],[1203,1359],[1205,1362],[1208,1262],[1212,1301],[1220,1353],[1223,1239],[1224,1254],[1224,1299],[1225,1362],[1228,1243],[1229,1278],[1233,1245],[1235,1250],[1237,1362],[1243,1264],[1245,1261],[1245,1311],[1250,1363],[1253,1366],[1254,1304],[1255,1290],[1257,1364],[1262,1356],[1270,1353],[1273,1365],[1278,1364],[1287,1356],[1293,1364],[1297,1365],[1298,1366],[1300,1359],[1324,1325],[1341,1342],[1356,1357]]",False,488,candidate coverage only,D:\slavv_comparisons\experiments\live-parity\runs\180709_E_seed_e,"[{""count"":3,""vertex_index"":1127},{""count"":2,""vertex_index"":914},{""count"":2,""vertex_index"":41},{""count"":2,""vertex_index"":72},{""count"":2,""vertex_index"":369},{""count"":2,""vertex_index"":837},{""count"":2,""vertex_index"":1049},{""count"":2,""vertex_index"":1116},{""count"":2,""vertex_index"":1139},{""count"":2,""vertex_index"":1154}]","[{""count"":5,""vertex_index"":1350},{""count"":4,""vertex_index"":229},{""count"":4,""vertex_index"":92},{""count"":4,""vertex_index"":29},{""count"":4,""vertex_index"":469},{""count"":4,""vertex_index"":217},{""count"":4,""vertex_index"":65},{""count"":4,""vertex_index"":345},{""count"":4,""vertex_index"":146},{""count"":4,""vertex_index"":1245}]"
